What is `` the washed vodka '' ?,abbreviation
What was Connecticut 's first constitution called ?,entity
What does the abbreviation OAS stand for ?,description
What is Nicholas Cage 's occupation ?,human
What 's the northernmost U.S. state apart from Alaska ?,location
When was Ozzy Osbourne born ?,number
What is capitalism according to Max Weber ?,abbreviation
"What 1942 espionage movie reunited director John Huston with Maltese Falconers Humphrey Bogart , Mary Astor , and Sidney Greenstreet ?",entity
What does NASA stand for ?,description
Who kept the most famous diary in the English language ?,human
What is the largest island in the Mediterranean Sea ?,location
How long does a human live ?,number
How can I get my product licensed by the NBA ?,abbreviation
"What is the longest chemical name , consisting of 35 letters ?",entity
What does ` PSI ' stand for ?,description
Who was actress June Havoc 's legendary sister ?,human
What country contains the highest point in South America ?,location
How long ago was the Roe vs. Wade decision by the Supreme Court ?,number
What is the difference between jazz and blues ?,abbreviation
"What are the 7 principles of learning from the Institute for Research on Learning , IRL ?",entity
What 's the abbreviation for limited partnership ?,description
Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?,human
What city in Florida is Sea World in ?,location
How many films did Ingmar Bergman make ?,number
For what reason did some San Diego schools stop serving apples ?,abbreviation
What sport do the Cleaveland Cavaliers play ?,entity
CPR is the abbreviation for what ?,description
Who made the musical plea Be True to Your School ?,human
"What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?",location
How fast is light ?,number
How does marijuana lead to other drugs ?,abbreviation
What is the term for the sum of all genetic material in a given organism ?,entity
What does G.M.T. stand for ?,description
What is Jimmy Olsen 's full name ?,human
In what area of the world was the Six Day War fought ?,location
What is average salary of restaurant manager in United States ?,number
What are amicable numbers ?,abbreviation
What is 55 times sweeter than cane sugar ?,entity
What is DTMF ?,description
What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,human
Where does the weird shape of the dinner fish knife originate from ?,location
How long did the Charles Manson murder trial last ?,number
What is Spumante ?,abbreviation
What holidays or observances are celebrated in Italy ?,entity
What does the T.S. stand for in T.S. Eliot 's name ?,description
What piano company claims its product is the `` Instrument of the immortals '' ?,human
Where can I get information about cystic fibrosis ?,location
How many cherubs are there on a Trivial Pursuit board ?,number
What makes popcorn pop ?,abbreviation
What is another name for nearsightedness ?,entity
What 's the abbreviation for trinitrotoluene ?,description
What diminutive American female gymnast stole the show at the 1984 Olympics ?,human
Where are the 49 steps ?,location
What is the amount of money owed for illegally having a dog on a beach ?,number
What is dextropropoxyphen napsylate ?,abbreviation
What was `` America 's recessed-filter cigarette '' ?,entity
What does JESSICA mean ?,description
Name the various super-teams to which the Angel has belonged .,human
"In Sinclair Lewis ' `` Main Street , '' what was the name of the typical American town ?",location
How many home runs did Babe Ruth hit in his lifetime ?,number
How is a hydrogen bomb different from a nuclear bomb ?,abbreviation
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,entity
"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",description
Who turned all he touched to gold ?,human
Where is the world 's most active volcano located ?,location
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,number
"What are Cobol , Fortran , and Pascal ?",abbreviation
What four elements make up 90 percent of the human body ?,entity
What does VCR stand for ?,description
What is the name of Dolly Parton 's rarely seen husband ?,human
What city is near the mouth of the Amazon ?,location
How many times can a nickel-cadmium rechargeable battery be recharged ?,number
What is the origin of the word `` amen '' ?,abbreviation
Which sex is twice as likely to contract leprosy ?,entity
CNN is the abbreviation for what ?,description
Who accompanied Space Ghost on his missions ?,human
Where can I find out the top 1 singles ?,location
When are sheep shorn ?,number
How does a hurricane form ?,abbreviation
"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?",entity
What does IBM stand for ?,description
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,human
What country did the Nile River originate in ?,location
When was the Big Thompson flood ?,number
What is titanium ?,abbreviation
In which Kevin Costner movie did Sioux Indians play a role ?,entity
What does BUD stand for ?,description
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,human
What city was Bobby Kennedy assassinated in ?,location
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,number
What is an isthmus ?,abbreviation
What term means a sexual attraction between a male and a female ?,entity
What does the `` c '' stand for in the equation E=mc2 ?,description
Who made the rotary engine automobile ?,human
What city did the Mormons establish as their headquarters in 1847 ?,location
In what year did Hitler gain power of Germany ?,number
What is office automation ?,abbreviation
"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?",entity
What does snafu stand for ?,description
Who was the first host of Person to Person ?,human
What country imposed the Berlin Blockade in 1948 ?,location
How many miles is it from NY to Austria ?,number
How do I write to my Congressman ?,abbreviation
What song did Patti Page set people dancing to in 1950 ?,entity
What does NN O `` mean when used as a prefix in Irish surnames ?,description
What is the name of the American swimmer who won seven gold medals in the 1972 Olympics ?,human
What body of water does the Yukon River empty into ?,location
How many Canadians emmigrate each year ?,number
What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,abbreviation
What are some important events of the 1830 's ?,entity
"When reading classified ads , what does EENTY : other stand for ?",description
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,human
What country borders the most others ?,location
How long was the TV mission of Star Trek 's Enterprise to be ?,number
What caused the division between the Anglicans and the Vatican ?,abbreviation
What 1965 film had Jack Lemmon portraying a cartoonist ?,entity
What is the correct way to abbreviate cc. at the bottom of a business letter ?,description
"What company started out making pies , and wound up manufacturing plastic throwing toys ?",human
What is the smallest country in Africa ?,location
"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",number
What is endometriosis ?,abbreviation
What did Benny Carter play ?,entity
What does the acronym CPR mean ?,description
Who is behind the name of the Harvey Wallbanger drink ?,human
What is Mark McGwire 's e-mail address ?,location
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?,number
How do you get a girl to have sex with you ?,abbreviation
What card suit originally represented the peasant class ?,entity
What is the abbreviation of the company name ` General Motors ' ?,description
What company was the original sponsor of TV 's Superman ?,human
What famed river was Hernando de Soto the first European to see ?,location
How many colonies did Germany get to keep after World War I ?,number
Why does a candle go out when we blow on it ?,abbreviation
What invention does the principle of conservation of energy make impossible ?,entity
What does BTU mean ?,description
Who lived on the shores of the Gitchee Gumee River ?,human
"Where are the apartments in Saint John , New Brunswick ?",location
When is the Tulip Festival in Michigan ?,number
How can anyone tell if a female had sexual intercourse ?,abbreviation
What is a fear of lice ?,entity
What does NASDAQ stand for ?,description
Who is the President of Ghana ?,human
What is the seafaring name for the southern tip of South America ?,location
"When did Lucelly Garcia , a former ambassador of Columbia to Honduras , die ?",number
How can you contact play producers and promoters on-line ?,abbreviation
"What is it that walks on four legs , then on two legs , then on three ?",entity
What does NECROSIS mean ?,description
Who claimed to be the world 's most perfectly-developed man ?,human
Where was Pythagoras born ?,location
When is the Sun closest to the Earth ?,number
Define Spumante .,abbreviation
What does the six-footed Musca domestica become when it enters a house ?,entity
What does `` B.Y.O.B. '' mean ?,description
"Who is Karenna Gore , Al Gore 's oldest daughter , married to ?",human
What Russian seaport has a name meaning `` Lord of the East '' ?,location
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,number
What causes panic attacks ?,abbreviation
What 's the term for an organism that lives on or in another ?,entity
What does HIV stand for ?,description
Who was the first woman to run the mile in less than 4 36893 minutes ?,human
What North American city would you visit to see Cleopatra 's Needle ?,location
What was the date of CNN 's first broadcast ?,number
How do I love thee ?,abbreviation
What 's the most popular contact lens color ?,entity
What does the word LASER mean ?,description
Who was the architect of Central Park ?,human
What country was Erich Honecker the leader of ?,location
How far can a man travel in outer space ?,number
How can you prevent it ?,abbreviation
"What garment was named for Bradley , Voorhees and Day ?",entity
What is the full form of .com ?,description
"Who killed more people , Hitler or Stalin ?",human
What is the second highest mountain peak in the world ?,location
How much money can a person be fined for having a dog on a beach ?,number
What does Robert mean ?,abbreviation
Name a novel written by John Steinbeck .,entity
What is the acronym for the National Bureau of Investigation ?,description
What high school does Archie attend ?,human
Where must a soccer goalie stand to be permitted to handle the ball ?,location
In what year was the movie the Ten Commandments released ?,number
Why does cotton get caught in belly buttons ?,abbreviation
What stringed weapon fires a bolt ?,entity
What is the acronym for the rating system for air conditioner efficiency ?,description
What actor first portrayed James Bond ?,human
Where is the world championship sled dog race held each February ?,location
How many gallons of water go over Niagra Falls every second ?,number
What does Lloyd 's Lutine Bell announce ?,abbreviation
What are the stars made of ?,entity
What does U.S.S.R. stand for ?,description
"Who provides telephone service in Orange County , California ?",human
What country was the setting of You Only Live Twice ?,location
What year did Hitler die ?,number
