i am getting better speeds on all my web programs,positive
their customer ( www apex digital inc com ) service is very poor,negative
the use of 65536 ( 16bit ) colors ensures you get your share of animations and icons on your phone,positive
i can ' t rate it one star only because when it does work it ' s pretty good,negative
"longer battery life , greater accessibility to online music services , and pc compatibility are the sensibilities",positive
"the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call",negative
"they are razor sharp , the color balance is perfect , and the focus is great",positive
"it had issues right off the bat , with freezing up , staying in ' shutting down ' mode , and just not functioning very well in general",negative
the af feature did a great job converting the letterbox to fill 3 4 of the screen and the image still looked normal,positive
"it comes with a rechargable battery that does not seem to last all that long , especially if you use the flash a lot",negative
"it uses the extend able mmc memory , it is perfect for storing videos , pictures and mp3s",positive
"the player feels very delicate , as if i ' m holding an actual hard drive",negative
it is very easy to change bits without removing the router from the table and the shaft lock works great,positive
it ' s perfect for those who aren ' t planning on storing tons of music,negative
"if you use software correctly , put in all the id3 tags , you will get an awesome database collection , from which you can easily access your songs",positive
"when we tried to hook up the first one , it was broken the motor would not eject discs or close the door",negative
for the price and features it is really good,positive
the toggle button that is used to scroll is poorly designed and does not work well,negative
"the voice recorders good , but you can ' t record songs off the radio for ring tones",positive
the top that covered the battery kept poping off without much of a touch near the bottom latch,negative
"great camera , and for the price you can ' t beat it",positive
"when i went to put in the new sd card i looked at the lcd screen cracked and the fluid gave a jackson pollock type appearance to the screen , black and blue and purple blotches and streaks useless",negative
we just recently had to buy another roll of bags so 6 00 for a year of bags can ' t beat that ! !,positive
"however , this product performed well below my expectation",negative
i like the speed control,positive
the catch is it ' s built like a piece of crap,negative
"a distinct ipod relation is evident with white colored cables , power plug and the very nice zen case with a white rubber inside covering",positive
this camera has a major design flaw,negative
tough as nails,positive
"i say adequate because it was enough to get wireless working , but nowhere near enough instruction to do the proper configuration job that i could have done if so !",negative
now that i have all my music on it there has n ' t been any more problems,positive
"but , sometimes , if the champ is too full , the flip handle won ' t function",negative
"no skips , and it hasn ' t faltered once ( despite your inevitable drop or two",positive
the new drivers on cannon ' s site do not help at all but try them if you want they have made me have to use the backup software,negative
"the software was great , as long as you have an administrative user account ( windows xp )",positive
it ain ' t cutting edge ( no pun intended ) state of the art with all the latest bells whistles it definitely ain ' t pretty,negative
"since then , i have not found one major problem with it",positive
my other nit is that it didn ' t include at least some kind of carrying case for everything,negative
"in conclusion , this player is beautiful",positive
the flaw is in the circuit board that the headphone jack is connected to,negative
"also , it takes any kitchen sized trash bag , so there is no special bag to stock",positive
"as one other reviewer pointed out , it does occasionally take a little effort to push down the plunger to get the diapers in the pail , even though upon inspection the bag doesn ' t really look full",negative
this was possible due to the variable speed settings for any sized bit,positive
i just wished that it didn ' t fill up so fast !,negative
absolutely no problems with this router,positive
"the opening could be a little wider , i suppose , but i haven ' t really seen anything else that could be improved",negative
"powerup is quick , and you can even set your favorite image to display for a second or so as it turns on",positive
"it sends discontinuous signals to tv , so the tv has the pictures for one moment and has only the white noise for the other moment",negative
the supplied headphones are hands down better than the mediocre ipod buds,positive
"you can disable some of the individual components , but don ' t be fooled they ' re still there and running",negative
5 the camera installed on this phone is awesome,positive
"i ' m currently using a sony vaio s 150 ( which i bought at the end of this past august ) , and it takes about five minutes just to boot the system in fact , i ' ve taken to just hibernating , rather than shutting down completely",negative
"decent battery on the average size , but the 40gb comes with a dock",positive
"another problem is that the latest 2 0 firmware upgrade moves you into windows media player 10 which seems to be very , very slow for downloads charging 2",negative
zennx ' s replaceable battery was the deciding factor in my purchase of zennx over ipod,positive
it seems to me that after the focus and metering are complete there is quite a lag before the shutter ?,negative
it really is a great buy if you are loo kin at having just one modem but many computers around the house,positive
"unfortunately , after loading 280 songs , all i get now is player either not connected or busy",negative
"all in all , this is a wonderful device",positive
protective case completely useless as is since it obscures display window,negative
it was so easy my toddler would dispose of her on diapers,positive
who in the hell needs a frigging vga camera on their cellphone ? ? ?,negative
"it comes with an adapter to plug into the wall , which i hear is a step up from the other ipods , which require you plug it into a computer to charge it",positive
"the backlight on the phone goes off way too quickly ( dangerous when you ' re driving at night ) , and there ' s no way to change this",negative
